id,LVal,RVal,DiffVal,TotVal,DCE,DICE,LogLVal,LogRVal,LogDiff,LogTot,LogDCE,LogDICE,ChosenITM,CorrectITM,Corr,ChoiceRT,Conf,ConfRT,BlockCond
5,82,100,18,182,82,100,4.40671924726425,4.60517018598809,0.198450938723838,9.01188943325235,4.40671924726425,4.60517018598809,0,0,1,0.9697,2,1.3189,LESS
5,80,100,20,180,80,100,4.38202663467388,4.60517018598809,0.223143551314211,8.98719682066197,4.38202663467388,4.60517018598809,0,0,1,0.9577,1,1.2852,LESS
5,51,50,1,101,51,50,3.93182563272433,3.91202300542815,0.0198026272961798,7.84384863815247,3.93182563272433,3.91202300542815,0,1,0,1.2997,2,1.3855,LESS
5,55,50,5,105,55,50,4.00733318523247,3.91202300542815,0.0953101798043252,7.91935619066062,4.00733318523247,3.91202300542815,0,1,0,1.2048,3,1.1519,LESS
5,100,92,8,192,92,100,4.60517018598809,4.52178857704904,0.0833816089390513,9.12695876303713,4.52178857704904,4.60517018598809,1,1,1,1.7043,1,1.318,LESS
5,129,150,21,279,129,150,4.85981240436167,5.01063529409626,0.150822889734584,9.87044769845793,4.85981240436167,5.01063529409626,0,0,1,1.0399,2,1.0685,LESS
5,138,150,12,288,150,138,4.92725368515721,5.01063529409626,0.0833816089390504,9.93788897925346,5.01063529409626,4.92725368515721,1,0,0,1.1993,1,1.2083,LESS
5,50,40,10,90,50,40,3.91202300542815,3.68887945411394,0.22314355131421,7.60090245954208,3.91202300542815,3.68887945411394,0,1,0,2.708,1,1.2179,LESS
5,42,50,8,92,42,50,3.73766961828337,3.91202300542815,0.174353387144778,7.64969262371151,3.73766961828337,3.91202300542815,0,0,1,1.0925,4,1.1686,LESS
5,50,60,10,110,50,60,3.91202300542815,4.0943445622221,0.182321556793954,8.00636756765025,3.91202300542815,4.0943445622221,0,0,1,1.1833,3,1.3679,LESS
5,100,80,20,180,100,80,4.60517018598809,4.38202663467388,0.223143551314211,8.98719682066197,4.60517018598809,4.38202663467388,0,1,0,1.7666,2,1.2351,LESS
5,49,50,1,99,49,50,3.89182029811063,3.91202300542815,0.0202027073175195,7.80384330353877,3.89182029811063,3.91202300542815,0,0,1,0.9011,4,1.5014,LESS
5,147,150,3,297,147,150,4.99043258677874,5.01063529409626,0.0202027073175195,10.001067880875,4.99043258677874,5.01063529409626,0,0,1,1.1119,3,1.2012,LESS
5,54,50,4,104,54,50,3.98898404656427,3.91202300542815,0.0769610411361286,7.90100705199242,3.98898404656427,3.91202300542815,0,1,0,1.0024,4,1.2678,LESS
5,51,50,1,101,51,50,3.93182563272433,3.91202300542815,0.0198026272961798,7.84384863815247,3.93182563272433,3.91202300542815,0,1,0,1.0489,3,1.0861,LESS
5,100,96,4,196,100,96,4.60517018598809,4.56434819146784,0.0408219945202557,9.16951837745593,4.60517018598809,4.56434819146784,0,1,0,1.0566,2,1.0848,LESS
5,108,100,8,208,108,100,4.68213122712422,4.60517018598809,0.0769610411361281,9.28730141311231,4.68213122712422,4.60517018598809,0,1,0,0.9322,1,1.1848,LESS
5,159,150,9,309,150,159,5.06890420222023,5.01063529409626,0.058268908123976,10.0795394963165,5.01063529409626,5.06890420222023,1,1,1,2.3485,1,1.7253,LESS
5,150,138,12,288,150,138,5.01063529409626,4.92725368515721,0.0833816089390504,9.93788897925346,5.01063529409626,4.92725368515721,0,1,0,1.4083,1,1.1703,LESS
5,120,150,30,270,150,120,4.78749174278205,5.01063529409626,0.22314355131421,9.7981270368783,5.01063529409626,4.78749174278205,1,0,0,1.3368,1,1.2011,LESS
5,84,100,16,184,84,100,4.43081679884331,4.60517018598809,0.174353387144778,9.03598698483141,4.43081679884331,4.60517018598809,0,0,1,0.8596,4,1.318,LESS
5,100,116,16,216,116,100,4.60517018598809,4.75359019110636,0.148420005118273,9.35876037709446,4.75359019110636,4.60517018598809,1,0,0,1.1169,3,1.155,LESS
5,48,50,2,98,50,48,3.87120101090789,3.91202300542815,0.0408219945202548,7.78322401633604,3.91202300542815,3.87120101090789,1,0,0,2.207,2,1.4197,LESS
5,50,57,7,107,50,57,3.91202300542815,4.04305126783455,0.131028262406404,7.9550742732627,3.91202300542815,4.04305126783455,0,0,1,1.0276,4,1.2681,LESS
5,50,54,4,104,50,54,3.91202300542815,3.98898404656427,0.0769610411361286,7.90100705199242,3.91202300542815,3.98898404656427,0,0,1,1.34,2,1.2374,LESS
5,50,51,1,101,50,51,3.91202300542815,3.93182563272433,0.0198026272961798,7.84384863815247,3.91202300542815,3.93182563272433,0,0,1,1.0619,3,1.1845,LESS
5,100,84,16,184,84,100,4.60517018598809,4.43081679884331,0.174353387144778,9.03598698483141,4.43081679884331,4.60517018598809,1,1,1,0.9361,3,1.418,LESS
5,150,168,18,318,150,168,5.01063529409626,5.12396397940326,0.113328685307003,10.1345992734995,5.01063529409626,5.12396397940326,0,0,1,0.99,3,1.3352,LESS
5,92,100,8,192,92,100,4.52178857704904,4.60517018598809,0.0833816089390513,9.12695876303713,4.52178857704904,4.60517018598809,0,0,1,0.9373,4,1.6682,LESS
5,45,50,5,95,50,45,3.80666248977032,3.91202300542815,0.105360515657826,7.71868549519847,3.91202300542815,3.80666248977032,1,0,0,2.2011,1,1.1526,LESS
5,92,100,8,192,92,100,4.52178857704904,4.60517018598809,0.0833816089390513,9.12695876303713,4.52178857704904,4.60517018598809,0,0,1,0.9112,2,1.2049,LESS
5,150,174,24,324,150,174,5.01063529409626,5.15905529921453,0.148420005118274,10.1696905933108,5.01063529409626,5.15905529921453,0,0,1,1.1768,3,1.6019,LESS
5,88,100,12,188,88,100,4.47733681447821,4.60517018598809,0.127833371509885,9.0825070004663,4.47733681447821,4.60517018598809,0,0,1,0.8294,4,1.1327,LESS
5,141,150,9,291,150,141,4.94875989037817,5.01063529409626,0.0618754037180871,9.95939518447442,5.01063529409626,4.94875989037817,1,0,0,1.2132,2,1.4031,LESS
5,50,60,10,110,50,60,3.91202300542815,4.0943445622221,0.182321556793954,8.00636756765025,3.91202300542815,4.0943445622221,0,0,1,0.9123,4,1.0845,LESS
5,100,86,14,186,86,100,4.60517018598809,4.45434729625351,0.150822889734584,9.0595174822416,4.45434729625351,4.60517018598809,1,1,1,0.9577,4,1.1871,LESS
5,41,50,9,91,41,50,3.71357206670431,3.91202300542815,0.198450938723838,7.62559507213245,3.71357206670431,3.91202300542815,0,0,1,0.9133,4,1.3844,LESS
5,100,114,14,214,114,100,4.60517018598809,4.7361984483945,0.131028262406404,9.34136863438259,4.7361984483945,4.60517018598809,1,0,0,1.3738,2,1.6182,LESS
5,55,50,5,105,50,55,4.00733318523247,3.91202300542815,0.0953101798043252,7.91935619066062,3.91202300542815,4.00733318523247,1,1,1,1.2031,3,1.2012,LESS
5,150,123,27,273,123,150,5.01063529409626,4.81218435537242,0.198450938723838,9.82281964946867,4.81218435537242,5.01063529409626,1,1,1,0.8657,4,1.7346,LESS
5,150,120,30,270,120,150,5.01063529409626,4.78749174278205,0.22314355131421,9.7981270368783,4.78749174278205,5.01063529409626,1,1,1,3.0392,1,1.5512,LESS
5,50,53,3,103,53,50,3.91202300542815,3.97029191355212,0.058268908123976,7.88231491898027,3.97029191355212,3.91202300542815,1,0,0,1.5542,1,1.3029,LESS
5,82,100,18,182,82,100,4.40671924726425,4.60517018598809,0.198450938723838,9.01188943325235,4.40671924726425,4.60517018598809,0,0,1,1.1692,2,1.1679,LESS
5,150,168,18,318,168,150,5.01063529409626,5.12396397940326,0.113328685307003,10.1345992734995,5.12396397940326,5.01063529409626,1,0,0,2.3082,1,1.3005,LESS
5,150,165,15,315,165,150,5.01063529409626,5.10594547390058,0.0953101798043248,10.1165807679968,5.10594547390058,5.01063529409626,1,0,0,0.8684,1,1.3353,LESS
5,138,150,12,288,138,150,4.92725368515721,5.01063529409626,0.0833816089390504,9.93788897925346,4.92725368515721,5.01063529409626,0,0,1,1.1913,3,1.2862,LESS
5,100,90,10,190,100,90,4.60517018598809,4.49980967033027,0.105360515657827,9.10497985631836,4.60517018598809,4.49980967033027,0,1,0,1.2794,1,1.5348,LESS
5,110,100,10,210,100,110,4.70048036579242,4.60517018598809,0.0953101798043248,9.30565055178051,4.60517018598809,4.70048036579242,1,1,1,1.0475,2,1.2181,LESS
5,90,100,10,190,90,100,4.49980967033027,4.60517018598809,0.105360515657827,9.10497985631836,4.49980967033027,4.60517018598809,0,0,1,1.4673,2,1.2024,LESS
5,162,150,12,312,150,162,5.08759633523238,5.01063529409626,0.0769610411361281,10.0982316293286,5.01063529409626,5.08759633523238,1,1,1,3.9021,2,1.4525,LESS
5,80,100,20,180,80,100,4.38202663467388,4.60517018598809,0.223143551314211,8.98719682066197,4.38202663467388,4.60517018598809,0,0,1,0.9321,3,1.9352,LESS
5,98,100,2,198,98,100,4.58496747867057,4.60517018598809,0.0202027073175195,9.19013766465866,4.58496747867057,4.60517018598809,0,0,1,1.3782,2,1.5863,LESS
5,50,45,5,95,45,50,3.91202300542815,3.80666248977032,0.105360515657826,7.71868549519847,3.80666248977032,3.91202300542815,1,1,1,2.4049,2,1.2601,LESS
5,120,100,20,220,100,120,4.78749174278205,4.60517018598809,0.182321556793954,9.39266192877014,4.60517018598809,4.78749174278205,1,1,1,0.9693,4,1.2347,LESS
5,100,96,4,196,96,100,4.60517018598809,4.56434819146784,0.0408219945202557,9.16951837745593,4.56434819146784,4.60517018598809,1,1,1,1.2069,3,1.292,LESS
5,50,46,4,96,46,50,3.91202300542815,3.8286413964891,0.0833816089390509,7.74066440191724,3.8286413964891,3.91202300542815,1,1,1,3.7597,1,1.2182,LESS
5,100,108,8,208,100,108,4.60517018598809,4.68213122712422,0.0769610411361281,9.28730141311231,4.60517018598809,4.68213122712422,0,0,1,0.9911,3,1.1748,LESS
5,56,50,6,106,50,56,4.02535169073515,3.91202300542815,0.113328685307004,7.9373746961633,3.91202300542815,4.02535169073515,1,1,1,1.1928,4,1.2017,LESS
5,102,100,2,202,100,102,4.62497281328427,4.60517018598809,0.0198026272961789,9.23014299927236,4.60517018598809,4.62497281328427,1,1,1,1.1014,3,1.221,LESS
5,100,110,10,210,100,110,4.60517018598809,4.70048036579242,0.0953101798043248,9.30565055178051,4.60517018598809,4.70048036579242,0,0,1,0.9499,3,1.168,LESS
5,100,104,4,204,100,104,4.60517018598809,4.64439089914137,0.0392207131532807,9.24956108512946,4.60517018598809,4.64439089914137,0,0,1,1.7426,1,1.0846,LESS
5,153,150,3,303,153,150,5.03043792139244,5.01063529409626,0.0198026272961798,10.0410732154887,5.03043792139244,5.01063529409626,0,1,0,1.2566,1,1.1181,LESS
5,49,50,1,99,49,50,3.89182029811063,3.91202300542815,0.0202027073175195,7.80384330353877,3.89182029811063,3.91202300542815,0,0,1,2.6195,1,1.0514,LESS
5,40,50,10,90,40,50,3.68887945411394,3.91202300542815,0.22314355131421,7.60090245954208,3.68887945411394,3.91202300542815,0,0,1,0.9653,4,1.001,LESS
5,100,102,2,202,102,100,4.60517018598809,4.62497281328427,0.0198026272961789,9.23014299927236,4.62497281328427,4.60517018598809,1,0,0,1.0183,2,1.2515,LESS
5,57,50,7,107,57,50,4.04305126783455,3.91202300542815,0.131028262406404,7.9550742732627,4.04305126783455,3.91202300542815,0,1,0,1.0751,3,1.1518,LESS
5,150,153,3,303,153,150,5.01063529409626,5.03043792139244,0.0198026272961798,10.0410732154887,5.03043792139244,5.01063529409626,1,0,0,1.4154,1,1.2085,LESS
5,150,141,9,291,141,150,5.01063529409626,4.94875989037817,0.0618754037180871,9.95939518447442,4.94875989037817,5.01063529409626,1,1,1,1.0385,1,1.2158,LESS
5,50,56,6,106,50,56,3.91202300542815,4.02535169073515,0.113328685307004,7.9373746961633,3.91202300542815,4.02535169073515,0,0,1,2.1555,2,0.9852,LESS
5,50,55,5,105,50,55,3.91202300542815,4.00733318523247,0.0953101798043252,7.91935619066062,3.91202300542815,4.00733318523247,0,0,1,1.1576,3,1.1863,LESS
5,171,150,21,321,171,150,5.14166355650266,5.01063529409626,0.131028262406405,10.1522988505989,5.14166355650266,5.01063529409626,0,1,0,1.4318,1,1.6013,LESS
5,114,100,14,214,114,100,4.7361984483945,4.60517018598809,0.131028262406404,9.34136863438259,4.7361984483945,4.60517018598809,0,1,0,1.4819,1,1.1012,LESS
5,118,100,18,218,100,118,4.77068462446567,4.60517018598809,0.165514438477573,9.37585481045376,4.60517018598809,4.77068462446567,1,1,1,2.2821,3,1.6347,LESS
5,56,50,6,106,50,56,4.02535169073515,3.91202300542815,0.113328685307004,7.9373746961633,3.91202300542815,4.02535169073515,1,1,1,3.4167,1,1.2179,LESS
5,150,156,6,306,150,156,5.01063529409626,5.04985600724954,0.0392207131532816,10.0604913013458,5.01063529409626,5.04985600724954,0,0,1,1.1184,1,1.1357,LESS
5,150,138,12,288,150,138,5.01063529409626,4.92725368515721,0.0833816089390504,9.93788897925346,5.01063529409626,4.92725368515721,0,1,0,1.4025,1,1.1018,LESS
5,156,150,6,306,156,150,5.04985600724954,5.01063529409626,0.0392207131532816,10.0604913013458,5.04985600724954,5.01063529409626,0,1,0,1.4186,1,1.2364,LESS
5,123,150,27,273,123,150,4.81218435537242,5.01063529409626,0.198450938723838,9.82281964946867,4.81218435537242,5.01063529409626,0,0,1,1.1984,1,0.968,LESS
5,53,50,3,103,53,50,3.97029191355212,3.91202300542815,0.058268908123976,7.88231491898027,3.97029191355212,3.91202300542815,0,1,0,3.1303,1,1.218,LESS
5,50,56,6,106,50,56,3.91202300542815,4.02535169073515,0.113328685307004,7.9373746961633,3.91202300542815,4.02535169073515,0,0,1,2.7388,1,1.1174,LESS
5,180,150,30,330,150,180,5.19295685089021,5.01063529409626,0.182321556793955,10.2035921449865,5.01063529409626,5.19295685089021,1,1,1,0.9276,3,1.2012,LESS
5,135,150,15,285,150,135,4.90527477843843,5.01063529409626,0.105360515657826,9.91591007253469,5.01063529409626,4.90527477843843,1,0,0,2.947,1,1.6513,LESS
5,60,50,10,110,50,60,4.0943445622221,3.91202300542815,0.182321556793954,8.00636756765025,3.91202300542815,4.0943445622221,1,1,1,5.2488,2,1.4179,LESS
5,43,50,7,93,43,50,3.76120011569356,3.91202300542815,0.150822889734584,7.67322312112171,3.76120011569356,3.91202300542815,0,0,1,1.1068,4,1.4742,LESS
5,150,171,21,321,171,150,5.01063529409626,5.14166355650266,0.131028262406405,10.1522988505989,5.14166355650266,5.01063529409626,1,0,0,2.0689,1,1.1346,LESS
5,177,150,27,327,150,177,5.17614973257383,5.01063529409626,0.165514438477573,10.1867850266701,5.01063529409626,5.17614973257383,1,1,1,0.857,2,1.1687,LESS
5,50,48,2,98,50,48,3.91202300542815,3.87120101090789,0.0408219945202548,7.78322401633604,3.91202300542815,3.87120101090789,0,1,0,3.1694,1,1.1183,LESS
5,100,112,12,212,112,100,4.60517018598809,4.71849887129509,0.113328685307002,9.32366905728319,4.71849887129509,4.60517018598809,1,0,0,1.8843,2,1.2012,LESS
5,42,50,8,92,42,50,3.73766961828337,3.91202300542815,0.174353387144778,7.64969262371151,3.73766961828337,3.91202300542815,0,0,1,0.9857,3,1.4008,LESS
5,106,100,6,206,106,100,4.66343909411207,4.60517018598809,0.0582689081239751,9.26860928010016,4.66343909411207,4.60517018598809,0,1,0,2.2145,1,1.1593,LESS
5,100,82,18,182,82,100,4.60517018598809,4.40671924726425,0.198450938723838,9.01188943325235,4.40671924726425,4.60517018598809,1,1,1,1.0173,4,1.4362,LESS
5,120,100,20,220,100,120,4.78749174278205,4.60517018598809,0.182321556793954,9.39266192877014,4.60517018598809,4.78749174278205,1,1,1,0.9421,3,1.092,LESS
5,141,150,9,291,141,150,4.94875989037817,5.01063529409626,0.0618754037180871,9.95939518447442,4.94875989037817,5.01063529409626,0,0,1,2.2841,1,1.0673,LESS
5,100,120,20,220,100,120,4.60517018598809,4.78749174278205,0.182321556793954,9.39266192877014,4.60517018598809,4.78749174278205,0,0,1,1.2622,1,1.3052,LESS
5,100,80,20,180,80,100,4.60517018598809,4.38202663467388,0.223143551314211,8.98719682066197,4.38202663467388,4.60517018598809,1,1,1,1.8672,2,1.0394,LESS
5,150,135,15,285,135,150,5.01063529409626,4.90527477843843,0.105360515657826,9.91591007253469,4.90527477843843,5.01063529409626,1,1,1,1.5978,1,1.3423,LESS
5,150,123,27,273,123,150,5.01063529409626,4.81218435537242,0.198450938723838,9.82281964946867,4.81218435537242,5.01063529409626,1,1,1,0.9131,2,1.1681,LESS
5,46,50,4,96,46,50,3.8286413964891,3.91202300542815,0.0833816089390509,7.74066440191724,3.8286413964891,3.91202300542815,0,0,1,1.1836,3,1.4017,LESS
5,114,100,14,214,100,114,4.7361984483945,4.60517018598809,0.131028262406404,9.34136863438259,4.60517018598809,4.7361984483945,1,1,1,0.8822,4,1.3179,LESS
5,48,50,2,98,50,48,3.87120101090789,3.91202300542815,0.0408219945202548,7.78322401633604,3.91202300542815,3.87120101090789,1,0,0,1.8039,3,1.2513,LESS
5,50,45,5,95,45,50,3.91202300542815,3.80666248977032,0.105360515657826,7.71868549519847,3.80666248977032,3.91202300542815,1,1,1,1.2929,4,1.1343,LESS
5,168,150,18,318,150,168,5.12396397940326,5.01063529409626,0.113328685307003,10.1345992734995,5.01063529409626,5.12396397940326,1,1,1,1.7228,1,1.4352,LESS
5,59,50,9,109,50,59,4.07753744390572,3.91202300542815,0.165514438477574,7.98956044933387,3.91202300542815,4.07753744390572,1,1,1,1.1709,4,1.1017,LESS
5,100,84,16,184,84,100,4.60517018598809,4.43081679884331,0.174353387144778,9.03598698483141,4.43081679884331,4.60517018598809,1,1,1,0.8574,4,1.604,LESS
5,50,55,5,105,50,55,3.91202300542815,4.00733318523247,0.0953101798043252,7.91935619066062,3.91202300542815,4.00733318523247,0,0,1,0.9065,1,1.1184,LESS
5,150,144,6,294,150,144,5.01063529409626,4.969813299576,0.0408219945202548,9.98044859367226,5.01063529409626,4.969813299576,0,1,0,1.3107,1,1.3683,LESS
5,50,46,4,96,46,50,3.91202300542815,3.8286413964891,0.0833816089390509,7.74066440191724,3.8286413964891,3.91202300542815,1,1,1,1.6294,3,1.4345,LESS
5,177,150,27,327,150,177,5.17614973257383,5.01063529409626,0.165514438477573,10.1867850266701,5.01063529409626,5.17614973257383,1,1,1,1.2127,1,1.1209,LESS
5,88,100,12,188,88,100,4.47733681447821,4.60517018598809,0.127833371509885,9.0825070004663,4.47733681447821,4.60517018598809,0,0,1,0.8642,1,1.0678,LESS
5,120,150,30,270,120,150,4.78749174278205,5.01063529409626,0.22314355131421,9.7981270368783,4.78749174278205,5.01063529409626,0,0,1,1.0788,3,0.9678,LESS
5,100,98,2,198,100,98,4.60517018598809,4.58496747867057,0.0202027073175195,9.19013766465866,4.60517018598809,4.58496747867057,0,1,0,1.0528,2,1.0177,LESS
5,156,150,6,306,150,156,5.04985600724954,5.01063529409626,0.0392207131532816,10.0604913013458,5.01063529409626,5.04985600724954,1,1,1,0.9419,1,1.1005,LESS
5,50,51,1,101,50,51,3.91202300542815,3.93182563272433,0.0198026272961798,7.84384863815247,3.91202300542815,3.93182563272433,0,0,1,1.1188,4,1.1846,LESS
5,100,98,2,198,98,100,4.60517018598809,4.58496747867057,0.0202027073175195,9.19013766465866,4.58496747867057,4.60517018598809,1,1,1,1.1486,1,1.1011,LESS
5,150,132,18,282,132,150,5.01063529409626,4.88280192258637,0.127833371509885,9.89343721668263,4.88280192258637,5.01063529409626,1,1,1,1.0764,1,1.0177,LESS
5,100,86,14,186,86,100,4.60517018598809,4.45434729625351,0.150822889734584,9.0595174822416,4.45434729625351,4.60517018598809,1,1,1,1.4565,1,0.9772,LESS
5,159,150,9,309,150,159,5.06890420222023,5.01063529409626,0.058268908123976,10.0795394963165,5.01063529409626,5.06890420222023,1,1,1,0.9117,1,1.018,LESS
5,100,120,20,220,100,120,4.60517018598809,4.78749174278205,0.182321556793954,9.39266192877014,4.60517018598809,4.78749174278205,0,0,1,0.9916,1,0.9739,LESS
5,100,90,10,190,90,100,4.60517018598809,4.49980967033027,0.105360515657827,9.10497985631836,4.49980967033027,4.60517018598809,1,1,1,0.8644,2,1.0189,LESS
5,150,144,6,294,150,144,5.01063529409626,4.969813299576,0.0408219945202548,9.98044859367226,5.01063529409626,4.969813299576,0,1,0,1.1354,1,1.0346,LESS
5,50,58,8,108,50,58,3.91202300542815,4.06044301054642,0.148420005118273,7.97246601597456,3.91202300542815,4.06044301054642,0,0,1,0.9199,3,1.3347,LESS
5,100,114,14,214,100,114,4.60517018598809,4.7361984483945,0.131028262406404,9.34136863438259,4.60517018598809,4.7361984483945,0,0,1,0.9183,1,1.4181,LESS
5,41,50,9,91,41,50,3.71357206670431,3.91202300542815,0.198450938723838,7.62559507213245,3.71357206670431,3.91202300542815,0,0,1,1.2916,2,1.285,LESS
5,150,132,18,282,132,150,5.01063529409626,4.88280192258637,0.127833371509885,9.89343721668263,4.88280192258637,5.01063529409626,1,1,1,0.8654,4,1.3685,LESS
5,102,100,2,202,100,102,4.62497281328427,4.60517018598809,0.0198026272961789,9.23014299927236,4.60517018598809,4.62497281328427,1,1,1,1.1195,3,1.2387,LESS
5,50,42,8,92,42,50,3.91202300542815,3.73766961828337,0.174353387144778,7.64969262371151,3.73766961828337,3.91202300542815,1,1,1,1.9118,2,1.3013,LESS
5,90,100,10,190,100,90,4.49980967033027,4.60517018598809,0.105360515657827,9.10497985631836,4.60517018598809,4.49980967033027,1,0,0,1.7089,2,1.0679,LESS
5,150,147,3,297,147,150,5.01063529409626,4.99043258677874,0.0202027073175195,10.001067880875,4.99043258677874,5.01063529409626,1,1,1,0.9086,1,1.7094,LESS
5,150,171,21,321,171,150,5.01063529409626,5.14166355650266,0.131028262406405,10.1522988505989,5.14166355650266,5.01063529409626,1,0,0,0.9299,1,1.139,LESS
5,50,43,7,93,43,50,3.91202300542815,3.76120011569356,0.150822889734584,7.67322312112171,3.76120011569356,3.91202300542815,1,1,1,1.3521,4,1.1371,LESS
5,150,177,27,327,150,177,5.01063529409626,5.17614973257383,0.165514438477573,10.1867850266701,5.01063529409626,5.17614973257383,0,0,1,0.9547,2,1.0349,LESS
5,96,100,4,196,96,100,4.56434819146784,4.60517018598809,0.0408219945202557,9.16951837745593,4.56434819146784,4.60517018598809,0,0,1,2.2586,3,2.1355,LESS
5,144,150,6,294,150,144,4.969813299576,5.01063529409626,0.0408219945202548,9.98044859367226,5.01063529409626,4.969813299576,1,0,0,1.2802,1,1.2685,LESS
5,100,118,18,218,100,118,4.60517018598809,4.77068462446567,0.165514438477573,9.37585481045376,4.60517018598809,4.77068462446567,0,0,1,0.8514,4,1.1186,LESS
5,100,110,10,210,100,110,4.60517018598809,4.70048036579242,0.0953101798043248,9.30565055178051,4.60517018598809,4.70048036579242,0,0,1,0.8625,4,1.118,LESS
5,50,42,8,92,42,50,3.91202300542815,3.73766961828337,0.174353387144778,7.64969262371151,3.73766961828337,3.91202300542815,1,1,1,1.759,3,1.2188,LESS
5,174,150,24,324,150,174,5.15905529921453,5.01063529409626,0.148420005118274,10.1696905933108,5.01063529409626,5.15905529921453,1,1,1,0.9473,3,1.3512,LESS
5,150,120,30,270,120,150,5.01063529409626,4.78749174278205,0.22314355131421,9.7981270368783,4.78749174278205,5.01063529409626,1,1,1,1.8637,4,0.9177,LESS
5,150,180,30,330,150,180,5.01063529409626,5.19295685089021,0.182321556793955,10.2035921449865,5.01063529409626,5.19295685089021,0,0,1,1.0212,1,1.2195,LESS
5,118,100,18,218,100,118,4.77068462446567,4.60517018598809,0.165514438477573,9.37585481045376,4.60517018598809,4.77068462446567,1,1,1,0.9579,2,1.007,LESS
5,84,100,16,184,84,100,4.43081679884331,4.60517018598809,0.174353387144778,9.03598698483141,4.43081679884331,4.60517018598809,0,0,1,1.1726,2,1.0586,LESS
5,58,50,8,108,50,58,4.06044301054642,3.91202300542815,0.148420005118273,7.97246601597456,3.91202300542815,4.06044301054642,1,1,1,2.3363,3,1.2005,LESS
5,58,50,8,108,58,50,4.06044301054642,3.91202300542815,0.148420005118273,7.97246601597456,4.06044301054642,3.91202300542815,0,1,0,1.4212,2,1.1351,LESS
5,116,100,16,216,100,116,4.75359019110636,4.60517018598809,0.148420005118273,9.35876037709446,4.60517018598809,4.75359019110636,1,1,1,1.0967,3,1.1846,LESS
5,104,100,4,204,100,104,4.64439089914137,4.60517018598809,0.0392207131532807,9.24956108512946,4.60517018598809,4.64439089914137,1,1,1,1.0474,4,1.1909,LESS
5,144,150,6,294,144,150,4.969813299576,5.01063529409626,0.0408219945202548,9.98044859367226,4.969813299576,5.01063529409626,0,0,1,1.1797,2,1.1196,LESS
5,150,180,30,330,150,180,5.01063529409626,5.19295685089021,0.182321556793955,10.2035921449865,5.01063529409626,5.19295685089021,0,0,1,0.9764,3,1.2179,LESS
5,116,100,16,216,100,116,4.75359019110636,4.60517018598809,0.148420005118273,9.35876037709446,4.60517018598809,4.75359019110636,1,1,1,0.8693,4,1.1924,LESS
5,150,153,3,303,153,150,5.01063529409626,5.03043792139244,0.0198026272961798,10.0410732154887,5.03043792139244,5.01063529409626,1,0,0,2.3871,1,1.1351,LESS
5,153,150,3,303,153,150,5.03043792139244,5.01063529409626,0.0198026272961798,10.0410732154887,5.03043792139244,5.01063529409626,0,1,0,1.3319,2,1.1352,LESS
5,162,150,12,312,150,162,5.08759633523238,5.01063529409626,0.0769610411361281,10.0982316293286,5.01063529409626,5.08759633523238,1,1,1,0.8354,3,1.1539,LESS
5,50,41,9,91,41,50,3.91202300542815,3.71357206670431,0.198450938723838,7.62559507213245,3.71357206670431,3.91202300542815,1,1,1,2.1141,4,1.2685,LESS
5,100,82,18,182,100,82,4.60517018598809,4.40671924726425,0.198450938723838,9.01188943325235,4.60517018598809,4.40671924726425,0,1,0,0.9623,4,1.1347,LESS
5,50,47,3,97,50,47,3.91202300542815,3.85014760171006,0.0618754037180875,7.7621706071382,3.91202300542815,3.85014760171006,0,1,0,1.0512,4,1.4913,LESS
5,50,48,2,98,50,48,3.91202300542815,3.87120101090789,0.0408219945202548,7.78322401633604,3.91202300542815,3.87120101090789,0,1,0,1.1297,4,1.2853,LESS
5,100,104,4,204,100,104,4.60517018598809,4.64439089914137,0.0392207131532807,9.24956108512946,4.60517018598809,4.64439089914137,0,0,1,1.039,3,1.0742,LESS
5,150,159,9,309,159,150,5.01063529409626,5.06890420222023,0.058268908123976,10.0795394963165,5.06890420222023,5.01063529409626,1,0,0,1.2694,2,1.0685,LESS
5,44,50,6,94,44,50,3.78418963391826,3.91202300542815,0.127833371509885,7.69621263934641,3.78418963391826,3.91202300542815,0,0,1,0.9852,3,1.2424,LESS
5,50,58,8,108,50,58,3.91202300542815,4.06044301054642,0.148420005118273,7.97246601597456,3.91202300542815,4.06044301054642,0,0,1,1.2533,3,1.5861,LESS
5,100,102,2,202,102,100,4.60517018598809,4.62497281328427,0.0198026272961789,9.23014299927236,4.62497281328427,4.60517018598809,1,0,0,1.0988,2,1.0681,LESS
5,100,112,12,212,100,112,4.60517018598809,4.71849887129509,0.113328685307002,9.32366905728319,4.60517018598809,4.71849887129509,0,0,1,1.4337,1,1.1677,LESS
5,94,100,6,194,100,94,4.54329478227,4.60517018598809,0.061875403718088,9.1484649682581,4.60517018598809,4.54329478227,1,0,0,1.1954,1,1.1695,LESS
5,50,59,9,109,50,59,3.91202300542815,4.07753744390572,0.165514438477574,7.98956044933387,3.91202300542815,4.07753744390572,0,0,1,0.9397,3,1.1327,LESS
5,50,59,9,109,50,59,3.91202300542815,4.07753744390572,0.165514438477574,7.98956044933387,3.91202300542815,4.07753744390572,0,0,1,2.2217,3,1.6687,LESS
5,53,50,3,103,53,50,3.97029191355212,3.91202300542815,0.058268908123976,7.88231491898027,3.97029191355212,3.91202300542815,0,1,0,0.9288,3,1.118,LESS
